text,annotation
"Government of India (Aden) Act, 1929 c. 2. An Act to enable the superintendence, direction, or control of the military government of Aden to be transferred to and vested in such person or authority as His Majesty may, by Order in Council, direct; and for purposes consequential on the matters aforesaid",16
Access to Neighbouring Land Act 1992 (c.23). An Act to enable persons who desire to carry out works to any land which are reasonably necessary for the preservation of that land to obtain access to neighbouring land in order to do so; and for purposes connected therewith.,12
Expiring Laws Continuance Act 1965 c. 77. An Act to continue certain expiring laws,20
"Gold Standard Act, 1925 c. 29. An Act to facilitate the return to a gold standard and for purposes connected therewith",1
"Trustee (War Damage Insurance) Act 1941 c. 28. An Act to remove doubts as to, and to supplement, the powers of trustees in relation to insurance against war damage",12
"Milk (Amendment) Act, 1937 c. 66. An Act to extend, with amendments, certain temporary provisions of the Milk Acts, 1934 and 1936, and otherwise to amend the said Acts",4
"HGV Road User Levy Act 2013 c. 7. An Act to make provision charging a levy in respect of the use or keeping of heavy goods vehicles on public roads in the United Kingdom, and for connected purposes.",10
Private Places of Entertainment (Licensing) Act 1967 c. 19. An Act to provide for the licensing of certain private places of entertainment,12
Sale of Goods (Amendment) Act 1995 (c.28). An Act to amend the law relating to the sale of unascertained goods forming part of an identified bulk and the sale of undivided shares in goods.,15
"Intoxicating Liquor (Sale to Persons under Eighteen) Act, 1923 c. 28. An Act to amend the law relating to the sale of intoxicating liquor to persons between fourteen and eighteen years of age",12
"Public Works Loans Act, 1955. c. 9. An Act to grant money for the purpose of certain local loans out of the Local Loans Fund",20
"Local Government Finance Act (Publicity for Auditors' reports) Act 1991 (c.15). An Act to make further provision with respect to the furnishing or making of copies, and inspection, of auditors' immediate reports made under section 15(3) of the Local Government Finance Act 1982.",20
Water Charges Equalisation Act 1977 c. 41. An Act to provide for the payment of equalisation levies and payments by and to statutory water undertakers in England and Wales and for purposes connected therewith,7
"Government of Burma Act, 1935 c. 3. An Act to make further provision for the government of Burma",20
"Finance Act 1912 c. 8. An Act to grant certain duties of Customs and Inland Revenue, to alter other duties, and to amend the Law relating to Customs and Inland Revenue (including Excise) and the National Debt, and to make other provisions for the financial arrangements of the year",1
"British Museum Act 1932 c. 34. An Act to enable the Trustees of the British Museum to except certain publications from the provisions of subsection (1) of section fifteen of the Copyright Act, 1911",23
"District Courts (Scotland) Act 1975 c. 20. An Act to make provision as respects district courts and justices of the peace in Scotland, to amend sections 28 and 29 of the Licensing (Scotland) Act 1959; and for connected purposes",12
"Health and Safety at Work etc. Act 1974 c. 37. An Act to make further provision for securing the health, safety and welfare of persons at work, for protecting others against risks to health or safety in connection with the activities of persons at work, for controlling the keeping and use and preventing the unlawful acquisition, possession and use of dangerous substances, and for controlling certain emissions into the atmosphere; to make further provision with respect to the employment medical advisory service; to amend the law relating to building regulations, and the Building (Scotland) Act 1959; and for connected purposes",5
Value Added Tax Act 1983 c. 55. An Act to consolidate the enactments relating to value added tax,15
"Fees (Increase) Act, 1923. c. 4. An Act to provide for the increase of certain fees and the imposition of certain new fees in respect of various services, and for purposes connected therewith",20
Dumping at Sea Act 1974 c. 20. An Act to control dumping in the sea,7
"Overseas Resources Development Act, 1959 c. 23. An Act to consolidate the Overseas Resources Development Acts, 1948 to 1958, other than the provisions thereof relating to the Overseas Food Corporation",19
"Vehicle and Driving Licences Act 1969 c. 27. An Act to make further provision, in relation to mechanically propelled vehicles, about the licensing, registration and marking of vehicles, the payment of excise duty, the licensing of drivers, offences and the provision of copies of test certificates; and for purposes connected with those matters",10
"Army (Annual) Act, 1917 c. 9. An Act to provide, during Twelve Months, for the Discipline and Regulation of the Army.",16
